embs0;embs1;embs2;embs3;embs4;embs5;embs6;embs7;video_name
0.003170021520119937;0.005957695603728389;0.013884052215219633;0.009289570062154126;0.0157958147739608;0.0128534334099771;0.09883935323141221;0.8402100591834278;01-01-01-01-01-01-10
0.9768840657140692;0.004105736280929472;0.004527112404777215;0.0042865985027603195;0.00709917161697125;0.0009315823362051679;0.0007442021359575113;0.0014215310083300467;01-01-01-01-01-01-11
0.0014713929493550713;0.008592563368883865;0.03517582761579912;0.008778447330899282;0.003966081877915486;0.007909586222975575;0.006095083810872268;0.9280110168232993;01-01-01-01-01-01-12
0.0019901385409677864;0.002479706488987495;0.0011654116378088193;0.9824768420714285;0.0011285397000820826;0.0033414513648066394;0.004843002186422413;0.0025749080094961954;01-01-01-01-01-01-19
0.0016915019433223378;0.004111548341591225;0.979799999204121;0.003198599647225979;0.0009646699217748637;0.0023097214273689846;0.0009207109879145269;0.0070032485266810955;01-01-01-01-01-01-20
0.0005744317568805652;0.0025228199285573295;0.0029967989930197907;0.001714533911199409;0.001351413142099951;0.004126512054385342;0.0014938043316976997;0.9852196858821601;01-01-01-01-01-02-10
0.00044280446937436103;0.000573716510258673;0.0009733621165069061;0.0040262695454665485;0.004036803061512209;0.9858070308325109;0.001118835119050613;0.003021178345320047;01-01-01-01-01-02-11
0.0026197828753295647;0.0017693557318530786;0.0009510765618697893;0.9807278229927411;0.002008776453270555;0.003381700268664629;0.006466229474406889;0.0020752556418643917;01-01-01-01-01-02-12
0.003522215229366214;0.9892172101242952;0.0022238471370464915;0.0012825351456651;0.000561824665775754;0.0004892326031750679;0.0013907535187237103;0.0013123815759525093;01-01-01-01-01-02-19
0.0020912658202120464;0.990169554846369;0.002332879608272563;0.0013885332473969221;0.0003450906200656528;0.0005213330554116579;0.0012005442401395844;0.0019507985621326199;01-01-01-01-01-02-20
0.0034108645766842425;0.9728839037381891;0.012801548473961038;0.0030736906407418836;0.00048946583812989;0.001375337845600883;0.0016949463216173822;0.004270242565075673;01-01-01-01-02-01-10
0.0035551656730771104;0.0004797939657709378;0.0007723385881582639;0.0007874114677870797;0.9871922772028602;0.002583063401761396;0.0029563203308273136;0.0016736293697576586;01-01-01-01-02-01-11
0.002131392652338728;0.9811270573242596;0.006272839984947809;0.0033681571975356255;0.0003592815418636834;0.0010600330943161952;0.0021004355544998387;0.0035808026502384483;01-01-01-01-02-01-12
0.0015743091318194116;0.0031318074952166462;0.006998463043546276;0.9675705416271493;0.0012704342395537195;0.008054415792100634;0.006256633597612435;0.005143395073001765;01-01-01-01-02-01-19
0.002896685831793338;0.000386132519086306;0.0006088974985426545;0.0005835565451843976;0.9893378567821723;0.002063889114070517;0.0026730550022290066;0.0014499267069213071;01-01-01-01-02-01-20
0.0025219308360806356;0.0005302637567512197;0.0009935274691884436;0.000623462486392345;0.9871684982827739;0.0023247628025314234;0.0034253125870609058;0.002412241779221079;01-01-01-01-02-02-10
0.0005364220403702385;0.0012218413697887838;0.0023132477101922284;0.002197104208817702;0.002669210570867435;0.01017472510709931;0.0023639674669969244;0.9785234815258674;01-01-01-01-02-02-11
0.001577131504916639;0.9901207606824979;0.0028154153839687716;0.0013631054930294743;0.0002608121382476978;0.0005627843166394263;0.001036610212133675;0.00226338026856652;01-01-01-01-02-02-12
0.0024341246737511783;0.00037483699199415026;0.0006578034555792101;0.0005534344305877704;0.9902502043266694;0.0019201428000692107;0.0026265594936077832;0.0011828938277411597;01-01-01-01-02-02-19
0.001276382529344845;0.001274259554983913;0.001962461177277852;0.009893594314968316;0.007891296368183129;0.9712449483875479;0.002574756062417368;0.0038823016052766356;01-01-01-01-02-02-20
0.0004799152267944234;0.0011563197498695276;0.0018083214297570426;0.0017757213161235304;0.001712443176051926;0.005189382099377781;0.0016794345413793147;0.9861984624606466;01-01-02-01-01-01-10
0.9787918431036161;0.006881346642346342;0.0018457806818701712;0.004947964147436222;0.005287974063417051;0.0005940290362303179;0.0009104279824819231;0.0007406343426019026;01-01-02-01-01-01-11
0.007829627166545266;0.0024117176636289438;0.004662701250407868;0.00431124464403629;0.9174277261611188;0.03700367081299537;0.008628119958338516;0.017725192342928894;01-01-02-01-01-01-12
0.02527717329549752;0.0021427169115753276;0.00324824400089462;0.005063337075647797;0.9392375548922323;0.0115596329477893;0.007799790962916753;0.005671549913446476;01-01-02-01-01-01-19
