embs0;embs1;embs2;embs3;embs4;embs5;embs6;embs7;name;emotion;actor
-1.7678066492080688;7.768738269805908;-0.604810893535614;-1.6034280061721802;-3.0182864665985107;0.25780001282691956;-0.08290620893239975;-0.6345090866088867;01-01-02-01-02-02-22;Calm;22
-1.7595837116241455;7.714814186096191;-0.055858004838228226;-1.5782126188278198;-2.9656121730804443;-0.38297340273857117;0.13250955939292908;-0.9016574025154114;01-01-02-01-01-01-06;Calm;6
7.90707540512085;-1.674828290939331;-1.274332880973816;-0.9483205080032349;-1.295206069946289;-0.8017157316207886;-1.2061315774917603;-0.8300808072090149;01-01-05-02-01-01-16;Angry;16
-0.08488492667675018;0.1477331519126892;-3.2409019470214844;-2.9056918621063232;0.06158176437020302;7.589692115783691;-0.3353530764579773;-0.26850709319114685;01-01-01-01-01-02-16;Neutral;16
-0.47996971011161804;-0.15845604240894318;8.095573425292969;-2.4315872192382812;-1.17454993724823;-3.8313567638397217;-0.9254662990570068;0.5219259858131409;01-01-07-02-02-02-18;Disgust;18
-0.5412744283676147;-0.9636593461036682;-0.44409656524658203;-0.9789850115776062;-0.6324324607849121;-0.29522597789764404;-3.6464486122131348;8.178116798400879;01-01-08-01-01-02-05;Surprise;5
-0.7220064997673035;0.7065415978431702;-3.255535840988159;-2.9942069053649902;0.022638173773884773;7.7078399658203125;-0.15142491459846497;-0.34788039326667786;01-01-01-01-02-02-13;Neutral;13
0.3950645625591278;-1.5996456146240234;-1.3807482719421387;7.761292457580566;-1.31977379322052;-3.106721878051758;-0.66495281457901;0.23870736360549927;01-01-06-01-02-01-03;Fear;3
7.9498443603515625;-1.5908606052398682;-0.9944658875465393;-0.8761247992515564;-1.490660309791565;-1.0614662170410156;-1.2004425525665283;-0.833841860294342;01-01-05-02-01-02-09;Angry;9
-0.6459530591964722;-0.976721465587616;-0.590982973575592;-1.252811074256897;-0.44271281361579895;0.09416183084249496;-3.642510414123535;8.140307426452637;01-01-08-01-01-02-06;Surprise;6
-1.4088878631591797;0.40463894605636597;-0.33503270149230957;-0.40591961145401;-1.111851453781128;-0.10552474856376648;7.84234619140625;-4.378292083740234;01-01-04-01-01-01-13;Sad;13
-1.0404566526412964;-1.2596758604049683;-1.7193025350570679;8.100440979003906;-0.6646659970283508;-2.932326316833496;0.3174496591091156;-0.5780273675918579;01-01-06-01-02-01-09;Fear;9
-0.7078742384910583;-0.5907595157623291;8.247468948364258;-2.41910982131958;-0.9656345844268799;-3.8073949813842773;-0.43249136209487915;0.30518537759780884;01-01-07-02-01-01-09;Disgust;9
-1.6160426139831543;7.8274736404418945;-0.7488313317298889;-1.5750162601470947;-3.1393790245056152;0.404727578163147;0.38098740577697754;-1.2137967348098755;01-01-02-01-02-02-01;Calm;1
-1.9445586204528809;7.602017402648926;0.20467868447303772;-1.6204193830490112;-2.6511387825012207;-0.7266584038734436;-0.11441396176815033;-0.5973637700080872;01-01-02-02-02-01-07;Calm;7
7.705183982849121;-1.5794492959976196;-1.644668459892273;-1.7285324335098267;-1.2837437391281128;0.3663114607334137;-1.3832294940948486;-0.43591418862342834;01-01-05-01-01-02-04;Angry;4
-1.6979355812072754;1.1683504581451416;-0.49407708644866943;-0.8667003512382507;-1.0562511682510376;0.06560144573450089;7.876696586608887;-4.526736736297607;01-01-04-02-01-02-10;Sad;10
-1.4759564399719238;0.9335469603538513;-0.7537704706192017;-0.6152535676956177;-1.1579889059066772;0.24394141137599945;7.855311393737793;-4.485886096954346;01-01-04-01-01-02-02;Sad;2
-0.019977407529950142;0.8518745303153992;-3.0412137508392334;-3.0881757736206055;-0.5950177907943726;7.671563148498535;-0.17300444841384888;-0.5526250004768372;01-01-01-01-01-02-10;Neutral;10
0.5011640787124634;-1.2768007516860962;-0.5831063389778137;-1.334088921546936;-0.7646222114562988;-0.21992136538028717;-3.7980759143829346;8.100075721740723;01-01-08-02-02-01-12;Surprise;12
7.903116703033447;-1.6424505710601807;-1.2032688856124878;-1.2028846740722656;-1.2001601457595825;-0.7468003034591675;-1.234176754951477;-0.8053939938545227;01-01-05-02-02-02-07;Angry;7
-1.8271498680114746;7.730016231536865;-0.2984623312950134;-1.5449763536453247;-3.013803005218506;-0.1252065896987915;0.026929236948490143;-0.6896045804023743;01-01-02-01-02-02-09;Calm;9
-0.407464861869812;-1.4004030227661133;-1.8173465728759766;8.068841934204102;-0.8473296761512756;-2.852142333984375;0.04955965280532837;-0.5022590756416321;01-01-06-02-01-01-04;Fear;4
-0.8272416591644287;-0.44230398535728455;8.154130935668945;-2.0330233573913574;-1.142690658569336;-4.017853736877441;-0.3467685282230377;0.3113883137702942;01-01-07-01-02-02-02;Disgust;2
7.903690814971924;-1.6289347410202026;-1.14110267162323;-1.1872996091842651;-1.3198741674423218;-0.7310981154441833;-0.9814220070838928;-1.0380983352661133;01-01-05-01-01-02-06;Angry;6
-1.6129920482635498;0.682232677936554;0.8800421953201294;-0.9947291016578674;-1.3811391592025757;-0.551131546497345;7.664190769195557;-4.200570583343506;01-01-04-02-01-02-13;Sad;13
7.934821128845215;-1.7711737155914307;-1.0874570608139038;-1.359743595123291;-0.9612641334533691;-0.9178649187088013;-1.308318853378296;-0.7529568672180176;01-01-05-02-02-01-18;Angry;18
-0.6840521097183228;-1.3839963674545288;-2.059555768966675;8.085993766784668;-0.6368553638458252;-2.702721357345581;0.3012407124042511;-0.6762701869010925;01-01-06-01-02-01-02;Fear;2
-1.751361608505249;-2.715207576751709;-1.5351678133010864;-1.275652289390564;7.864093780517578;-1.0462901592254639;-0.6709782481193542;-0.3274713456630707;01-01-03-02-01-01-22;Happy;22
-0.2990190088748932;0.14938275516033173;-3.269899606704712;-2.918285608291626;0.25941023230552673;7.593853950500488;-0.4025452136993408;-0.16714562475681305;01-01-01-01-02-02-05;Neutral;5
-2.2453036308288574;-1.9794914722442627;-1.5974149703979492;-1.4000178575515747;7.7351579666137695;-0.9377900958061218;-0.09971889853477478;-0.9961956143379211;01-01-03-01-01-02-18;Happy;18
7.881437301635742;-1.5548641681671143;-1.227903127670288;-1.0567424297332764;-1.4670132398605347;-0.5980051755905151;-1.0218596458435059;-1.0208511352539062;01-01-05-01-02-02-03;Angry;3
