embs0;embs1;embs2;embs3;embs4;embs5;embs6;embs7;video_name
0.9618974746480305;0.005993587113388646;1.2360305001510732e-05;0.0032376599377664005;0.026199618532136405;0.0002973795200772109;1.972288830139959e-05;0.002342197055298016;01-01-01-01-01-02-08
0.006102893484035904;0.03872503799626395;6.2921631144308945e-06;0.8282721918079822;0.014340563109215181;0.014763362015635134;0.003442719892211483;0.0943469395315417;01-01-04-01-02-01-09
3.113720919781028e-08;0.03440259804279419;0.9499407706635247;0.0026782618448491515;2.1982460511628042e-06;0.0031074156898337744;7.41467934269406e-05;0.009794577582310759;01-01-03-02-01-01-12
1.2469501464093177e-07;0.0005223842619418238;0.00175901666009561;0.014515583717327366;0.00044538268634668286;0.026732774729672466;0.9509104811273176;0.005114252122283868;01-01-07-01-01-02-12
0.03478329438238715;0.7291369485977034;0.004375430028838798;0.04357935756057477;0.0027434023817090795;0.04027463912979731;0.001250386093863721;0.14385654182512592;01-01-02-02-02-01-23
0.001028382300623259;0.0006563991118768976;0.0004836644059193898;0.035980861788251564;0.04823279006919295;0.3018906905580382;0.012806910501846026;0.5989203012642516;01-01-08-02-01-02-22
4.396349966588946e-06;8.17054586238435e-05;0.00254669155523684;0.15311251218151709;0.23524596211074206;0.6047374229639825;0.0014556342910756487;0.0028156750888554544;01-01-06-02-02-01-08
0.0010926955476238136;0.012694025527172683;1.5162957605504824e-05;0.15105276615555907;0.08656221406169877;0.18315545800251543;0.4139863111399147;0.15144136660791008;01-01-07-02-01-02-21
5.415644795657402e-05;0.1744453979571253;0.2876591309512481;0.06767795346511553;0.00021768372458765893;0.009522962655732216;3.1080604550487755e-05;0.4603916341936842;01-01-08-02-02-02-05
0.0002579574580325134;0.028980649283722917;0.0009668240734748166;0.13158989430843934;0.15053927867839764;0.14787340069069374;0.028486908448016154;0.5113050870592228;01-01-05-01-01-01-09
5.971315090792432e-08;0.33955928391512136;0.6137137559193464;0.005160383522005926;1.1107158697599989e-05;0.01075481266612457;0.00012495520266613997;0.03067564190288711;01-01-02-01-01-01-19
3.9299011926433117e-07;0.00035326468030905784;0.0010697830944002285;0.004739845623456578;0.0007973808893510162;0.6966771439837686;0.016981151716574754;0.27938103702202055;01-01-06-01-01-01-12
0.00022522773710065448;0.9612480081073774;0.031158092609217224;0.004544771850159545;0.0001083770681838347;0.0010560576195763366;7.467815859885009e-06;0.0016519971925253625;01-01-02-02-01-01-10
0.38002603716912164;0.3232643793368241;0.0023962911468993113;0.10184958035923525;0.09268624857693812;0.03393923659327311;0.0011157218278916184;0.06472250498981674;01-01-02-02-01-02-10
2.299224264926916e-09;0.002768653034826786;0.9532450409013495;0.03445208486443764;1.8874279519801478e-06;0.0010259836734126855;0.0012860386735919266;0.007220309125205095;01-01-03-01-02-02-19
1.5529595016179587e-05;0.0008708788373126813;0.046313623294090514;0.040767623515758196;0.31872373118793224;0.3595462141599096;0.009889234221108618;0.22387316518887196;01-01-05-02-01-01-20
0.6810424121424922;0.11691183158896086;0.0008207617952011352;0.09782009306932475;0.02905162616313554;0.014693137806912641;0.0002798647397717765;0.059380272694201215;01-01-01-01-02-02-22
3.1406304430188868e-06;0.0001228842585017673;7.2789613384739e-05;0.0013389255277180972;0.8178819514948312;0.001022986053603524;0.1756923255603794;0.003864996861138156;01-01-05-02-01-02-19
1.0721170703964935e-11;0.00010063938358373031;0.9851190044570247;0.0069330879388857306;1.939582700016463e-06;0.004484046914105668;0.0011505916933330972;0.0022106900196460118;01-01-03-02-02-01-01
8.062790182501898e-07;3.1966162334786553e-06;2.537617592076792e-08;0.0017464132722881916;0.0040014276764115215;0.0008449946480015796;0.9923477258659992;0.0010554102658719914;01-01-07-02-02-02-05
0.0015526861378678412;0.010354099303868982;2.052273737337022e-05;0.21639481120893375;0.30178073738271854;0.03602465534607447;0.04719680929057138;0.38667567859259167;01-01-08-01-01-01-17
0.00028365259090567765;2.2643561123412603e-05;2.859046233752739e-07;0.010447967929047846;0.8912612873213382;0.0724140826877092;0.016751668654117143;0.008818411351134953;01-01-05-02-02-01-12
0.0003773633502261204;0.0023177930334221655;5.2132724792060376e-05;0.607833458399995;0.09982832022848656;0.2547159040315876;0.015135769612539205;0.019739258618951174;01-01-04-02-01-02-10
3.710545946048254e-07;0.00010466893140905078;9.46877242791233e-06;0.009900706755264006;0.0007481952159778169;0.0238198815551297;0.9534782409198455;0.011938466795351437;01-01-07-02-02-02-21
0.0035758478183777506;4.346493453821361e-05;1.0311476978186052e-05;0.0040724778037983045;0.7500598972224659;0.16413648905488293;0.0006701609652538275;0.07743135072370488;01-01-08-02-02-01-10
1.4496806645571378e-06;0.41280516089801994;0.4471927855372478;0.05222708259752876;0.0003033925577865991;0.013527677795879826;0.0005234338378596652;0.07341901709501293;01-01-02-02-01-01-19
0.03267653966244226;0.027082169317670633;6.065645020655505e-06;0.48916315000976396;0.17912417438104797;0.04665509201498071;0.06643555828411822;0.15885725068495554;01-01-05-01-01-01-12
0.10462761464223119;0.19353552734823065;0.003224769037379532;0.5540191029853112;0.010531177630607022;0.07036750729342632;5.087537258385275e-05;0.06364342569023004;01-01-04-01-01-02-08
1.2807477753695833e-09;0.0017096289361943752;0.9887744983278148;0.001253257116810119;4.852264493285913e-06;0.0026326764968994964;6.992798080182609e-05;0.005555157596238231;01-01-03-02-02-02-11
9.565251645248921e-10;0.0006408904479889774;0.9980062404224059;0.0007848147932998699;1.0785874576393685e-07;0.0002648765629554297;3.528494598660223e-06;0.0002995404634800377;01-01-03-01-01-02-24
0.0001578381255838768;0.05677806191134473;0.498457410710085;0.014938696090260899;0.004255052758668846;0.018272810229039;0.0001881523047052775;0.40695197787031223;01-01-03-02-02-02-23
0.29562760937279675;0.02066714052104452;0.002278450870233775;0.048269554228130486;0.029248006769811173;0.01986227799854193;0.00046326140031169815;0.5835836988391297;01-01-01-01-01-02-05
0.02500989465137025;0.008283078878915865;5.4855036700104275e-05;0.810384618984322;0.07451938976773308;0.051034653358552555;0.00015556052484652484;0.030557948797559537;01-01-04-02-02-01-10
0.10154934129396044;0.0002729552652561028;1.7306222438368689e-06;0.6856170458443949;0.13393421104042272;0.04181341697580667;0.0005110225966002815;0.03630027636131515;01-01-04-02-01-02-02
0.1384225337272366;0.035915511879574036;0.0002652886451908557;0.15981091847611215;0.5966221443069121;0.0446109526200883;0.0004110583919719497;0.023941591952914103;01-01-05-02-02-02-24
4.294615155962438e-11;1.0218571099869024e-09;4.824088849083127e-10;0.0017055979290955408;0.00022154933551773762;0.002120756959360899;0.9956893096026646;0.0002627846261489994;01-01-07-02-01-01-17
2.027332945293657e-12;4.494481087466062e-05;0.9796674820073704;0.002486680205877318;6.394438546393561e-06;0.009180227453241575;0.0068439399136486605;0.0017703311684135194;01-01-03-02-01-02-08
0.0026782559070840915;0.0014262607146479152;2.6619680899270473e-06;0.5453811985057846;0.014053947475235171;0.11298469140094425;0.0029537691711843455;0.3205192148570298;01-01-04-01-01-01-09
0.0021833687568218155;0.005687643658467783;1.0036688567264967e-05;0.09487632646267007;0.005555778446180556;0.3853286095699721;0.003509941978435826;0.5028482944388847;01-01-06-01-01-01-09
1.4191087682926917e-06;7.846374607339595e-06;0.0004734175362193666;0.003888004112715786;0.1372445331619404;0.8068016893680552;0.016354751724086205;0.03522833861360745;01-01-06-02-01-01-08
0.8849439778575074;0.021877244826551533;0.00010320492405692554;0.025690924813001677;0.03194341122479523;0.0022138838664720636;0.00021904863743854708;0.03300830385017661;01-01-01-01-02-01-08
7.222609274794002e-05;3.162743679526262e-05;2.4722574743636665e-06;0.0076204617365703406;0.9672076244972823;0.0006133422607632027;0.023919740076936893;0.0005325056414297491;01-01-05-02-01-01-01
0.0028602447457387317;0.9262975249711382;0.050523874775421126;0.01296467366119315;0.0004753339016176705;0.0012400561465147647;1.290891603809828e-05;0.005625382882338329;01-01-02-01-01-01-21
0.00514255769276586;0.00032082197545256263;6.34522880795316e-05;0.1349307452669043;0.5166571720423621;0.3043095265587691;0.021716685279491697;0.016859038896174895;01-01-05-01-01-02-20
0.31445185214235294;0.17313139050760779;0.0031075537688577183;0.2701947782063912;0.045509517160735494;0.056760610020079025;0.0014806305472604014;0.13536366764671548;01-01-04-01-01-01-04
0.05194055064792401;0.9325075599603778;0.0010600709274541293;0.0125662265598685;0.0010014170239261886;9.497734274871057e-05;2.8849055825727423e-06;0.0008263126321181273;01-01-02-01-02-01-21
1.0077771158944898e-05;0.002878694104183902;0.000388618128033452;0.10927875483600481;0.040644745172671144;0.6175550002535743;0.0908711384077657;0.1383729713266078;01-01-06-02-02-02-16
0.0018478792918790194;0.26561010649122085;0.2020215892755442;0.09705545597057966;0.01730459630163611;0.02190712740647182;7.449792032752872e-05;0.39417874734234076;01-01-08-01-01-01-24
9.490278651488327e-06;0.5289028381482612;0.3706139119268657;0.007575223847011773;1.1883300582820957e-05;0.0023427998341913102;0.0006684714292308962;0.08987538123520467;01-01-02-02-01-02-05
0.0005845698464724266;0.9578114525525006;0.007521254934516225;0.003545878820912111;0.0002962122000449898;0.00010596024806287698;1.1683685209666845e-05;0.0301229877122812;01-01-02-01-01-02-12
9.488372568489079e-06;5.548080812767092e-06;1.3664527648106798e-07;0.12733767666793516;0.2412507263214158;0.006040372809142327;0.6106648738720684;0.014691177230780663;01-01-07-02-02-01-14
0.0019237980604121922;0.0008350019444648277;0.0003676691477638769;0.04579253271073826;0.012865481554935908;0.19129461479896925;0.001796806726435482;0.7451240950562802;01-01-08-01-02-01-04
8.127283540961155e-09;2.9132492214477223e-07;2.946981228650652e-07;0.0001304292131237981;0.009011102778786039;0.0001925102679737415;0.9892573152081948;0.0014080483815928683;01-01-07-01-02-02-12
0.9210455401400413;0.005319644872269811;1.9308270427830244e-05;0.028141896178771823;0.028395025277940723;0.0025502421735771924;1.0532772450165435e-05;0.014517810314521203;01-01-01-01-02-02-11
3.976042012342951e-05;1.7660693743353468e-05;1.623905487612401e-05;0.004699133364738913;0.0016381550087749025;0.9792097781371234;0.00028133493654302635;0.014097938384076688;01-01-06-02-01-02-10
0.07024747996371995;0.7716082870789087;0.0037369177934590972;0.14206964265129288;0.0024387893654155544;0.0016372209475651069;2.3875921124433866e-06;0.008259274607526285;01-01-02-01-01-02-15
