embs0;embs1;embs2;embs3;embs4;embs5;embs6;embs7;video_name
0.9794058044162769;0.003442220209264561;3.3990204372497154e-06;0.003018980755824284;0.01323264475432707;0.00024580607238582455;4.789508792917729e-05;0.0006032496835547806;01-01-01-01-01-02-08
0.003409040182773799;0.026700855700548465;4.357954549343126e-05;0.7678648792555771;0.028638154653978634;0.025119014497681877;0.016058231005755964;0.1321662451581907;01-01-04-01-02-01-09
4.375229176069182e-08;0.07762376412088824;0.9117386074406542;0.000559053539081842;2.8207303043795243e-06;0.003137429042982394;4.4103345690813676e-05;0.00689417802810653;01-01-03-02-01-01-12
2.0853152472352207e-07;0.0013013089137055415;0.005303544428390132;0.02770115863095586;0.0004645697996249668;0.023597706347578018;0.9198589352212226;0.021772568126998196;01-01-07-01-01-02-12
0.022146993799205397;0.5736889795272222;0.010347485281013707;0.11847765822451613;0.002344457954862865;0.04911534932145323;0.0008829455173850147;0.2229961303743415;01-01-02-02-02-01-23
0.0013146410282027408;0.0008650919944900229;0.00029061273077760503;0.06536352000323332;0.02311475560710818;0.32946010670326364;0.001938245500130806;0.5776530264327938;01-01-08-02-01-02-22
0.00010687697055257108;0.006188274306188982;0.0027491645141728676;0.2313600024033818;0.23478075561623582;0.5175548182859318;0.0038599163206649626;0.0034001915828712455;01-01-06-02-02-01-08
0.0003605415751096522;0.004367408476651211;7.307339091466594e-06;0.059948966864064986;0.0448865642953376;0.09681887360974065;0.7408176564267115;0.05279268141329306;01-01-07-02-01-02-21
0.0003929043855294584;0.09695053125040366;0.0034285879748906707;0.15135293051551071;0.17710149360611097;0.21210890168461027;0.007373028819614823;0.3512916217633294;01-01-05-01-01-01-09
7.828663878593597e-06;1.1371536041277528e-06;2.290529431612937e-06;5.441259870166454e-05;0.9946949282837055;0.00206766312991025;1.621001802206305e-05;0.0031555296227460906;01-01-05-01-01-02-18
4.122810913142204e-08;0.5313506273807844;0.45606442885035625;0.0004938418047245116;3.619391266315748e-06;0.005283401454595156;1.319287056959779e-05;0.006790847019594604;01-01-02-01-01-01-19
7.053317426753573e-07;0.0001918052503171207;0.0006891889592122863;0.0028760942652841597;0.0002739186200032052;0.5802287593194445;0.0023529483777375805;0.41338657987625843;01-01-06-01-01-01-12
0.0001261978417223224;0.9564537491991129;0.039340745775664356;0.0035000236980596;4.1677572430623655e-05;0.0002371585064376733;1.1208529705390249e-06;0.0002993265536018559;01-01-02-02-01-01-10
0.5607641926858408;0.34028055213192177;0.0006909997682289031;0.03910150451414273;0.027987745080598574;0.008181267539751126;0.00012585935603381143;0.022867878923482417;01-01-02-02-01-02-10
1.159270242578686e-09;0.026175088640748672;0.9450391342042407;0.01343376072151153;2.3752569077610036e-06;0.0014153816282700185;0.011769059130478663;0.002165199258572508;01-01-03-01-02-02-19
2.0558007832453383e-10;1.1835450838530441e-07;7.369951682102853e-08;0.007362288623203272;6.2593148944962e-05;0.0004133873749992967;0.9921116934865098;4.9845106737359194e-05;01-01-07-02-01-01-06
4.54219998457152e-05;0.008478373227828807;0.04641252968375608;0.03992433659293637;0.04530112076256375;0.40921982086479647;0.0009858195938222773;0.44963257727445055;01-01-05-02-01-01-20
0.6370044197230554;0.10342820290335752;0.0013965174710503301;0.1578341337347518;0.014739568335290745;0.03057335089470504;0.00013344892003565843;0.054890358017753674;01-01-01-01-02-02-22
5.143429097035968e-06;0.00037699247222790943;6.90036360710526e-05;0.00045455020865086445;0.7938013796979765;0.0012010008243444428;0.20018194184473637;0.003909987886895729;01-01-05-02-01-02-19
2.753600320295066e-06;1.1550896699569955e-05;3.080404240397818e-08;0.014270123637052873;0.14581705126202263;0.01108862773684916;0.8253318378297301;0.0034780242332828268;01-01-07-02-01-01-03
1.3182769851180702e-12;0.00021783997600216022;0.9984523524532465;0.0005276347060279631;2.8649830258809525e-07;0.00020074582403291369;0.0004857726385676935;0.00011536790250199768;01-01-03-02-02-01-01
0.00038779406583713144;0.010479116774659274;9.864439757510204e-05;0.15487603851973838;0.2991040244162504;0.05987270867514139;0.045622651469158976;0.42955902168163923;01-01-08-01-01-01-17
0.0007340301925715227;4.068559497122802e-05;2.758699440592486e-07;0.003925543890097058;0.9372964124322901;0.0503603116347492;0.003820328462103991;0.0038224119232727017;01-01-05-02-02-01-12
0.001465244646507136;0.012946115332288198;4.9938836006190424e-05;0.8636413320580939;0.018512347488851083;0.0795334659779428;0.004324746526536948;0.01952680913377365;01-01-04-02-01-02-10
0.023981629492955944;0.005791515207468642;0.0010200524020559112;0.06935055954542751;0.08406755333445179;0.7163685494661466;0.005925727027774116;0.09349441352371946;01-01-06-01-01-02-13
1.9492394921296672e-07;0.000112144511875694;8.836163722035606e-06;0.021956349898006267;0.0002481962480157294;0.019134409881425004;0.9440672346189378;0.014472633754068404;01-01-07-02-02-02-21
0.0037657861867620907;0.00013955674802676796;8.258603687632537e-06;0.0023916637207433314;0.8216164046005009;0.10812284652124393;0.0003064666475397003;0.06364901697149551;01-01-08-02-02-01-10
6.576387087267223e-07;0.9230925026397152;0.0721967636421403;0.0016940864213573208;1.5385067197831632e-05;0.0017383523590354846;2.3775228395142437e-05;0.001238477003450104;01-01-02-02-01-01-19
8.514297588859768e-13;0.00016485137666727686;0.9992820697007924;0.0001765976855599976;3.356983444335548e-08;0.0002681527574449033;3.4985917334495526e-05;7.330899151509787e-05;01-01-03-02-01-01-18
5.89606148461181e-08;0.00020579309347907554;0.002097149020976363;0.015699356226828;0.6380381804055282;0.0035896517654182597;0.264095594884483;0.07627421564267228;01-01-05-02-02-01-18
3.3815724085774707e-07;3.3782029771738124e-05;2.9505714508779138e-05;0.08350024604049446;0.0011944096578679144;0.821760308689494;0.0018587737485567485;0.09162263596206557;01-01-06-01-01-02-18
0.03009423930437628;0.011412202638798436;7.74543538521065e-06;0.46801332794384976;0.2012989554311435;0.06078237835441556;0.09043735752681549;0.1379537933652157;01-01-05-01-01-01-12
0.12806809155451523;0.3103578217936802;0.003090179203848252;0.5140360457266527;0.004238355838530707;0.0323853424087003;2.8414958330789798e-05;0.0077957485157417634;01-01-04-01-01-02-08
3.9956966103621673e-10;0.004141057751028405;0.9926602514158152;9.352540901503434e-05;8.628302702003175e-07;0.0011241879400884747;1.817501094918004e-05;0.0019619392432641217;01-01-03-02-02-02-11
1.2650515907217183e-09;0.004588273213505961;0.9942982354487483;0.0005645652429251167;1.1120094655248884e-07;0.0004378909216294719;1.242119535421446e-05;9.850151183884352e-05;01-01-03-01-01-02-24
0.00011749234634047066;0.08414238778427582;0.7166063223825485;0.003833331737622789;0.010480674129377145;0.01840882920732745;9.093921026294507e-05;0.16632002320224495;01-01-03-02-02-02-23
0.10486738344731461;0.007709571323892987;2.6363618494190997e-05;0.7793762846064806;0.03595462022885854;0.05269835777681313;0.00014197548548969954;0.01922544351265616;01-01-04-02-02-01-10
3.651876789761751e-13;9.709378359194675e-05;0.9996529441721071;4.003654044699713e-05;1.3901192136540909e-08;9.568886994805478e-05;4.398064321055752e-05;7.02420891379188e-05;01-01-03-01-01-02-06
0.008692856765693606;0.9161977856379895;0.012358118255693022;0.030891570021475693;0.007410397148354163;0.015600963916099803;3.7815734971698976e-05;0.00881049251972238;01-01-02-01-02-01-06
6.223208360038125e-12;0.0003511699666354022;0.9990458961549555;1.5595470003751263e-05;6.830057558901179e-08;0.0003256851506500792;9.595393407262343e-07;0.0002606254116156849;01-01-03-01-01-01-18
0.12399246364310175;0.04870360076212741;0.0003751775331494983;0.0939716058516753;0.6967569463919407;0.02463605634540138;0.00020518579090892115;0.011358963681695039;01-01-05-02-02-02-24
2.909102190054144e-11;4.311089809665978e-09;1.176142233189603e-10;0.0006566285916731069;4.373267435513013e-05;0.0003438606850256097;0.9986804589043594;0.00027531468679166984;01-01-07-02-01-01-17
1.6226216259958658e-12;0.0003738465513075687;0.9926584134130777;0.0006168258879364774;4.386036137247965e-06;0.00234971644812706;0.0034988776244202283;0.0004979340373711605;01-01-03-02-01-02-08
0.001572070378608297;0.0007255352533526508;1.568704781174765e-06;0.6521350048624912;0.004324686713071942;0.0448461474451892;0.0037855608525031673;0.29260942579000243;01-01-04-01-01-01-09
0.002234221370788036;0.005255465045323066;1.6069434587244804e-05;0.38147071492571394;0.0065921635097980595;0.2932572424003885;0.009233603395402823;0.30194051991799853;01-01-06-01-01-01-09
4.409762104216278e-06;0.00016794093205515058;0.0005464971377674791;0.013079246035555603;0.1932472921437331;0.6117094277421286;0.014969566356981203;0.16627561988967454;01-01-06-02-01-01-08
0.8735040237795665;0.012756253743881805;0.00013047104371149428;0.03905450532869117;0.035850300005148855;0.006249891070004058;0.00040541502991030146;0.032049139999085825;01-01-01-01-02-01-08
0.0006542872976548078;0.0013454439475060304;1.5056187590951956e-05;0.024469148612154795;0.9286747655857541;0.004134878550991632;0.03814781559200025;0.002558604226347375;01-01-05-02-01-01-01
1.6746533071526464e-05;0.9749278964931498;0.016228610982331956;0.006271201134931015;5.899070830312907e-05;0.0009078839414859094;3.440171930419818e-05;0.0015542684874223541;01-01-02-02-02-02-18
0.0018038019040718335;0.9314980480733822;0.0453183818017677;0.01694186973164331;0.00012004086469285253;0.0025703976638016403;5.575415244287718e-06;0.0017418845453960293;01-01-02-01-01-01-21
0.003415357385922508;0.004594367416003723;1.4293468777668171e-05;0.2091332005433723;0.6785837913907138;0.08006448861912051;0.009410203350369581;0.014784297825719927;01-01-05-01-01-02-20
0.3822636704402358;0.08114921479928063;0.0005976249360934116;0.3802963536688773;0.01806376926031555;0.05176152969911424;0.001376645460099171;0.08449119173598392;01-01-04-01-01-01-04
1.4717008354103154e-10;0.00990099182610943;0.9893997227038938;0.0001515232859542935;2.9827753287185434e-07;0.00018640450991033765;0.00011270225318171082;0.0002483569962475404;01-01-03-02-02-01-03
0.0243949767891086;0.9534068117029199;0.0038023620165667095;0.016801138521148853;0.0010263023367972498;0.00021026464588787277;3.876379378677444e-06;0.00035426760819233966;01-01-02-01-02-01-21
0.0035836372674718855;0.3745251287840546;0.20107667138522278;0.0640391761418006;0.01271083098777021;0.0891059060870309;8.957932787826964e-05;0.2548690700187708;01-01-08-01-01-01-24
0.00026260655611160574;0.9474194328294099;0.02548068548327491;0.0003599165753465051;0.00031644235972852963;0.00017204549439864036;2.0246965151083863e-05;0.02596862373657881;01-01-02-01-01-02-12
0.0016687009508942108;0.0007039686242416387;9.574182171837549e-05;0.029538645592129955;0.011487304724870893;0.1583268833973769;0.0028084063983327833;0.7953703484904353;01-01-08-01-02-01-04
1.3437642594842573e-08;2.108703230779237e-06;2.2318929662819344e-06;0.00013050620834331248;0.007345188564201737;0.0001901645868813092;0.988939307734727;0.0033904788720068484;01-01-07-01-02-02-12
0.8963028036261228;0.0072872745777236144;3.6671596518392125e-05;0.05061457466965135;0.027951553086860037;0.006824902793593618;1.4560533770180317e-05;0.010967659115759955;01-01-01-01-02-02-11
0.00015765109465282957;8.477307632120367e-05;1.499305148378185e-05;0.013214043113745933;0.0007692287048859898;0.9584492859063912;0.00020705898698429657;0.027102966065534733;01-01-06-02-01-02-10
8.685799770051254e-06;3.567469639848497e-07;5.6992519381942065e-09;8.373824194060449e-07;0.999601848458108;5.1153711586564917e-05;0.00012221261673107256;0.00021489958516913277;01-01-05-02-01-02-03
7.987384054810382e-11;0.001457055020254987;0.9968395297893855;1.6663383740929467e-05;2.780038237536749e-07;0.00018554542648662066;5.863670585850724e-06;0.0014950646258485112;01-01-03-02-01-02-12
3.9917515245783286e-05;0.0006895094899236221;0.004852639117603329;0.0036119178678953204;3.844104747709539e-05;0.05722582731591809;8.604703349372164e-05;0.9334557006124431;01-01-08-01-01-01-11
4.028202579343233e-06;0.011657295243635353;0.007626389068542537;0.016824111024825568;0.0015937924020677985;0.455529389624431;0.026909006138278825;0.47985598829563947;01-01-08-01-01-02-21
