embs0;embs1;embs2;embs3;embs4;embs5;embs6;embs7;name;emotion;actor
-0.4649142324924469;7.220730781555176;-0.5449972748756409;-1.7137253284454346;-3.295989990234375;1.6089037656784058;-0.2067655771970749;-2.2067184448242188;01-01-02-01-02-02-22;Calm;22
6.787052631378174;-0.8309837579727173;-0.3132614493370056;-0.11639454960823059;-0.9540131688117981;-1.6970648765563965;-2.4509830474853516;-0.7833693027496338;01-01-05-02-01-01-16;Angry;16
-1.6663577556610107;1.232039213180542;-3.0066006183624268;-2.0516231060028076;0.3723627030849457;6.7818803787231445;-0.4518909454345703;-0.9889792799949646;01-01-01-01-01-02-16;Neutral;16
0.21103926002979279;-1.7184115648269653;-0.2643568217754364;0.07885348796844482;-0.4975053369998932;-0.9393384456634521;-3.352005958557129;6.512757778167725;01-01-08-01-01-02-05;Surprise;5
-0.1248973086476326;-4.059349060058594;-1.6977167129516602;-1.0112121105194092;7.228619575500488;-0.48370561003685;-1.098374605178833;0.6009989976882935;01-01-03-02-01-01-23;Happy;23
6.789292812347412;-1.0545697212219238;-0.5862256288528442;0.031002892181277275;-0.5992624163627625;-1.7316291332244873;-2.4966795444488525;-0.7774635553359985;01-01-05-02-01-02-09;Angry;9
-0.9690186977386475;-3.9805221557617188;-0.7814037799835205;-0.30507761240005493;6.592250347137451;-1.6582167148590088;0.36610913276672363;0.27116289734840393;01-01-03-01-01-01-17;Happy;17
-0.8966591358184814;-0.9579086303710938;-2.668154716491699;7.211217403411865;-0.7537979483604431;-1.7972947359085083;0.8233512043952942;-0.2139098346233368;01-01-06-01-02-01-09;Fear;9
-1.5849356651306152;-2.432995557785034;-2.342031240463257;-1.6659026145935059;6.373353481292725;2.260026216506958;0.5853858590126038;-1.4790745973587036;01-01-01-01-01-01-17;Neutral;17
0.34009864926338196;-0.17314256727695465;7.596911430358887;-2.8022096157073975;-1.29715096950531;-3.720348358154297;-0.20436787605285645;0.165621817111969;01-01-07-02-01-01-09;Disgust;9
-0.5866686701774597;7.27529764175415;-0.530525267124176;-1.5049949884414673;-3.360147476196289;1.4165034294128418;0.015074806287884712;-2.2913808822631836;01-01-02-01-02-02-01;Calm;1
6.8772873878479;-1.2676355838775635;-0.5170602798461914;-0.5510018467903137;-0.3605146110057831;-1.4914125204086304;-2.6442294120788574;-0.5547003746032715;01-01-05-01-01-02-04;Angry;4
-2.8437111377716064;0.39033710956573486;0.3532976806163788;1.3142765760421753;-0.6371029615402222;-2.0608561038970947;7.254917621612549;-3.2165071964263916;01-01-04-02-01-02-10;Sad;10
-2.765350818634033;0.47876352071762085;0.5211385488510132;1.2846550941467285;-0.933504581451416;-2.115811586380005;7.255130290985107;-3.1269068717956543;01-01-04-01-01-02-02;Sad;2
-1.4231748580932617;1.1876695156097412;-2.8816184997558594;-2.062112808227539;0.5333206653594971;6.588541030883789;-0.11632131785154343;-1.6522778272628784;01-01-01-01-01-02-10;Neutral;10
0.4089890420436859;-1.7538776397705078;-0.23290768265724182;-0.17222906649112701;-0.3809446394443512;-0.8534315824508667;-3.574828624725342;6.517552375793457;01-01-08-02-02-01-12;Surprise;12
